tree_label	candidate_id	MAG_ID	Final_class	gene_id	relative_position	relative_bp_start	relative_bp_end	strand	plot_label	KO	annotation
SY366YW-8-12_bin2|SY366YW-8-12_bin2-k141_497241_22	SY366YW-8-12_bin2-k141_497241_22	SY366YW-8-12_bin2	IdrA clade	SY366YW-8-12_bin2-k141_497241_18	-4	-5436.0	-4585.0	-	function unknown		
SY366YW-8-12_bin2|SY366YW-8-12_bin2-k141_497241_22	SY366YW-8-12_bin2-k141_497241_22	SY366YW-8-12_bin2	IdrA clade	SY366YW-8-12_bin2-k141_497241_19	-3	-4588.0	-4481.0	-	function unknown		
SY366YW-8-12_bin2|SY366YW-8-12_bin2-k141_497241_22	SY366YW-8-12_bin2-k141_497241_22	SY366YW-8-12_bin2	IdrA clade	SY366YW-8-12_bin2-k141_497241_20	-2	-4457.0	-3717.0	-	function unknown		
SY366YW-8-12_bin2|SY366YW-8-12_bin2-k141_497241_22	SY366YW-8-12_bin2-k141_497241_22	SY366YW-8-12_bin2	IdrA clade	SY366YW-8-12_bin2-k141_497241_21	-1	-3691.0	-1493.0	-	function unknown		
SY366YW-8-12_bin2|SY366YW-8-12_bin2-k141_497241_22	SY366YW-8-12_bin2-k141_497241_22	SY366YW-8-12_bin2	IdrA clade	SY366YW-8-12_bin2-k141_497241_22	0	-1339.0	1339.0	-	AioA/IdrA-related A		
SY366YW-8-12_bin2|SY366YW-8-12_bin2-k141_497241_22	SY366YW-8-12_bin2-k141_497241_22	SY366YW-8-12_bin2	IdrA clade	SY366YW-8-12_bin2-k141_497241_23	1	1351.0	1932.0	-	B-related small subunit		
SY366YW-8-12_bin2|SY366YW-8-12_bin2-k141_497241_22	SY366YW-8-12_bin2-k141_497241_22	SY366YW-8-12_bin2	IdrA clade	SY366YW-8-12_bin2-k141_497241_24	2	1953.0	3104.0	-	P-like		
SY366YW-8-12_bin2|SY366YW-8-12_bin2-k141_497241_22	SY366YW-8-12_bin2-k141_497241_22	SY366YW-8-12_bin2	IdrA clade	SY366YW-8-12_bin2-k141_497241_25	3	3125.0	4243.0	-	P-like		
SY366YW-8-12_bin2|SY366YW-8-12_bin2-k141_497241_22	SY366YW-8-12_bin2-k141_497241_22	SY366YW-8-12_bin2	IdrA clade	SY366YW-8-12_bin2-k141_497241_26	4	4387.0	6651.0	-	function unknown		
SY366YW-8-12_bin2|SY366YW-8-12_bin2-k141_497241_22	SY366YW-8-12_bin2-k141_497241_22	SY366YW-8-12_bin2	IdrA clade	SY366YW-8-12_bin2-k141_497241_27	5	6662.0	7804.0	-	function unknown		
SY366YW-8-12_bin2|SY366YW-8-12_bin2-k141_497241_22	SY366YW-8-12_bin2-k141_497241_22	SY366YW-8-12_bin2	IdrA clade	SY366YW-8-12_bin2-k141_497241_28	6	7801.0	9558.0	-	function unknown		
SY366YW-8-12_bin2|SY366YW-8-12_bin2-k141_497241_22	SY366YW-8-12_bin2-k141_497241_22	SY366YW-8-12_bin2	IdrA clade	SY366YW-8-12_bin2-k141_497241_29	7	9570.0	9698.0	-	function unknown		
SY366YW-8-12_bin2|SY366YW-8-12_bin2-k141_497241_22	SY366YW-8-12_bin2-k141_497241_22	SY366YW-8-12_bin2	IdrA clade	SY366YW-8-12_bin2-k141_497241_30	8	9952.0	10254.0	-	function unknown		
SY366YW-8-12_bin2|SY366YW-8-12_bin2-k141_497241_22	SY366YW-8-12_bin2-k141_497241_22	SY366YW-8-12_bin2	IdrA clade	SY366YW-8-12_bin2-k141_497241_31	9	10447.0	11214.0	+	function unknown		
SY366YW-8-12_bin2|SY366YW-8-12_bin2-k141_497241_22	SY366YW-8-12_bin2-k141_497241_22	SY366YW-8-12_bin2	IdrA clade	SY366YW-8-12_bin2-k141_497241_32	10	11207.0	12184.0	+	function unknown		
SY368YW-4-8_bin24|SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24	IdrA-associated clade	SY368YW-4-8_bin24-k141_617455_1	-8	-9169.5	-8822.5	+	function unknown		
SY368YW-4-8_bin24|SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24	IdrA-associated clade	SY368YW-4-8_bin24-k141_617455_2	-7	-8834.5	-8184.5	+	function unknown		
SY368YW-4-8_bin24|SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24	IdrA-associated clade	SY368YW-4-8_bin24-k141_617455_3	-6	-7798.5	-7553.5	+	function unknown		
SY368YW-4-8_bin24|SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24	IdrA-associated clade	SY368YW-4-8_bin24-k141_617455_4	-5	-7272.5	-6556.5	-	function unknown		
SY368YW-4-8_bin24|SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24	IdrA-associated clade	SY368YW-4-8_bin24-k141_617455_5	-4	-6455.5	-4251.5	+	function unknown		
SY368YW-4-8_bin24|SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24	IdrA-associated clade	SY368YW-4-8_bin24-k141_617455_6	-3	-4118.5	-3027.5	+	P-like		
SY368YW-4-8_bin24|SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24	IdrA-associated clade	SY368YW-4-8_bin24-k141_617455_7	-2	-3014.5	-1896.5	+	P-like		
SY368YW-4-8_bin24|SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24	IdrA-associated clade	SY368YW-4-8_bin24-k141_617455_8	-1	-1899.5	-1348.5	+	B-related small subunit		
SY368YW-4-8_bin24|SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24	IdrA-associated clade	SY368YW-4-8_bin24-k141_617455_9	0	-1331.5	1331.5	+	AioA/IdrA-related A		
SY368YW-4-8_bin24|SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24	IdrA-associated clade	SY368YW-4-8_bin24-k141_617455_10	1	1390.5	1917.5	+	function unknown		
SY368YW-4-8_bin24|SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24	IdrA-associated clade	SY368YW-4-8_bin24-k141_617455_11	2	1852.5	1983.5	-	function unknown		
SY368YW-4-8_bin24|SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24	IdrA-associated clade	SY368YW-4-8_bin24-k141_617455_12	3	2943.5	4409.5	+	function unknown		
SY368YW-4-8_bin24|SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24	IdrA-associated clade	SY368YW-4-8_bin24-k141_617455_13	4	4427.5	5791.5	+	function unknown		
SY368YW-4-8_bin24|SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24	IdrA-associated clade	SY368YW-4-8_bin24-k141_617455_14	5	5839.5	6543.5	+	function unknown		
SY368YW-4-8_bin24|SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24	IdrA-associated clade	SY368YW-4-8_bin24-k141_617455_15	6	6823.5	7047.5	+	function unknown		
SY368YW-4-8_bin24|SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24	IdrA-associated clade	SY368YW-4-8_bin24-k141_617455_16	7	7021.5	7701.5	-	function unknown		
SY368YW-4-8_bin24|SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24	IdrA-associated clade	SY368YW-4-8_bin24-k141_617455_17	8	7787.5	9193.5	+	function unknown		
SY368YW-4-8_bin24|SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24	IdrA-associated clade	SY368YW-4-8_bin24-k141_617455_18	9	9228.5	10052.5	+	function unknown		
SY368YW-4-8_bin24|SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24	IdrA-associated clade	SY368YW-4-8_bin24-k141_617455_19	10	10049.5	10780.5	+	function unknown		
SY368YW-8-12_bin14|SY368YW-8-12_bin14-k141_222555_4	SY368YW-8-12_bin14-k141_222555_4	SY368YW-8-12_bin14	Unknown DMSOR clade	SY368YW-8-12_bin14-k141_222555_1	-3	-7054.0	-4337.0	-	function unknown		
SY368YW-8-12_bin14|SY368YW-8-12_bin14-k141_222555_4	SY368YW-8-12_bin14-k141_222555_4	SY368YW-8-12_bin14	Unknown DMSOR clade	SY368YW-8-12_bin14-k141_222555_2	-2	-4294.0	-2435.0	-	function unknown		
SY368YW-8-12_bin14|SY368YW-8-12_bin14-k141_222555_4	SY368YW-8-12_bin14-k141_222555_4	SY368YW-8-12_bin14	Unknown DMSOR clade	SY368YW-8-12_bin14-k141_222555_3	-1	-2367.0	-1363.0	-	function unknown		
SY368YW-8-12_bin14|SY368YW-8-12_bin14-k141_222555_4	SY368YW-8-12_bin14-k141_222555_4	SY368YW-8-12_bin14	Unknown DMSOR clade	SY368YW-8-12_bin14-k141_222555_4	0	-1255.0	1255.0	-	AioA/IdrA-related A		
SY368YW-8-12_bin14|SY368YW-8-12_bin14-k141_222555_4	SY368YW-8-12_bin14-k141_222555_4	SY368YW-8-12_bin14	Unknown DMSOR clade	SY368YW-8-12_bin14-k141_222555_5	1	1252.0	2004.0	-	B-related small subunit		
SY368YW-8-12_bin16|SY368YW-8-12_bin16-k141_314641_4	SY368YW-8-12_bin16-k141_314641_4	SY368YW-8-12_bin16	Unknown DMSOR clade	SY368YW-8-12_bin16-k141_314641_1	-3	-3278.0	-2505.0	+	function unknown		
SY368YW-8-12_bin16|SY368YW-8-12_bin16-k141_314641_4	SY368YW-8-12_bin16-k141_314641_4	SY368YW-8-12_bin16	Unknown DMSOR clade	SY368YW-8-12_bin16-k141_314641_2	-2	-2451.0	-1978.0	-	function unknown		
SY368YW-8-12_bin16|SY368YW-8-12_bin16-k141_314641_4	SY368YW-8-12_bin16-k141_314641_4	SY368YW-8-12_bin16	Unknown DMSOR clade	SY368YW-8-12_bin16-k141_314641_3	-1	-1827.0	-1237.0	+	B-related small subunit		
SY368YW-8-12_bin16|SY368YW-8-12_bin16-k141_314641_4	SY368YW-8-12_bin16-k141_314641_4	SY368YW-8-12_bin16	Unknown DMSOR clade	SY368YW-8-12_bin16-k141_314641_4	0	-1237.0	1237.0	+	AioA/IdrA-related A		
SY368YW-8-12_bin16|SY368YW-8-12_bin16-k141_314641_4	SY368YW-8-12_bin16-k141_314641_4	SY368YW-8-12_bin16	Unknown DMSOR clade	SY368YW-8-12_bin16-k141_314641_5	1	1280.0	1954.0	-	function unknown		
SY368YW-8-12_bin16|SY368YW-8-12_bin16-k141_314641_4	SY368YW-8-12_bin16-k141_314641_4	SY368YW-8-12_bin16	Unknown DMSOR clade	SY368YW-8-12_bin16-k141_314641_6	2	1992.0	3110.0	+	function unknown		
SY368YW-8-12_bin16|SY368YW-8-12_bin16-k141_314641_4	SY368YW-8-12_bin16-k141_314641_4	SY368YW-8-12_bin16	Unknown DMSOR clade	SY368YW-8-12_bin16-k141_314641_7	3	3085.0	3288.0	-	function unknown		
SY368YW-8-12_bin33|SY368YW-8-12_bin33-k141_1103131_193	SY368YW-8-12_bin33-k141_1103131_193	SY368YW-8-12_bin33	IdrA clade	SY368YW-8-12_bin33-k141_1103131_183	-10	-12284.5	-11289.5	-	function unknown		
SY368YW-8-12_bin33|SY368YW-8-12_bin33-k141_1103131_193	SY368YW-8-12_bin33-k141_1103131_193	SY368YW-8-12_bin33	IdrA clade	SY368YW-8-12_bin33-k141_1103131_184	-9	-11292.5	-10648.5	-	function unknown		
SY368YW-8-12_bin33|SY368YW-8-12_bin33-k141_1103131_193	SY368YW-8-12_bin33-k141_1103131_193	SY368YW-8-12_bin33	IdrA clade	SY368YW-8-12_bin33-k141_1103131_185	-8	-10339.5	-9080.5	-	function unknown		
SY368YW-8-12_bin33|SY368YW-8-12_bin33-k141_1103131_193	SY368YW-8-12_bin33-k141_1103131_193	SY368YW-8-12_bin33	IdrA clade	SY368YW-8-12_bin33-k141_1103131_186	-7	-8994.5	-8374.5	-	function unknown		
SY368YW-8-12_bin33|SY368YW-8-12_bin33-k141_1103131_193	SY368YW-8-12_bin33-k141_1103131_193	SY368YW-8-12_bin33	IdrA clade	SY368YW-8-12_bin33-k141_1103131_187	-6	-8250.5	-6004.5	-	function unknown		
SY368YW-8-12_bin33|SY368YW-8-12_bin33-k141_1103131_193	SY368YW-8-12_bin33-k141_1103131_193	SY368YW-8-12_bin33	IdrA clade	SY368YW-8-12_bin33-k141_1103131_188	-5	-5973.5	-5185.5	+	function unknown		
SY368YW-8-12_bin33|SY368YW-8-12_bin33-k141_1103131_193	SY368YW-8-12_bin33-k141_1103131_193	SY368YW-8-12_bin33	IdrA clade	SY368YW-8-12_bin33-k141_1103131_189	-4	-5207.5	-3837.5	-	function unknown		
SY368YW-8-12_bin33|SY368YW-8-12_bin33-k141_1103131_193	SY368YW-8-12_bin33-k141_1103131_193	SY368YW-8-12_bin33	IdrA clade	SY368YW-8-12_bin33-k141_1103131_190	-3	-3847.5	-2570.5	-	function unknown		
SY368YW-8-12_bin33|SY368YW-8-12_bin33-k141_1103131_193	SY368YW-8-12_bin33-k141_1103131_193	SY368YW-8-12_bin33	IdrA clade	SY368YW-8-12_bin33-k141_1103131_191	-2	-2566.5	-923.5	-	function unknown		
SY368YW-8-12_bin33|SY368YW-8-12_bin33-k141_1103131_193	SY368YW-8-12_bin33-k141_1103131_193	SY368YW-8-12_bin33	IdrA clade	SY368YW-8-12_bin33-k141_1103131_192	-1	-889.5	-89.5	-	function unknown		
SY368YW-8-12_bin33|SY368YW-8-12_bin33-k141_1103131_193	SY368YW-8-12_bin33-k141_1103131_193	SY368YW-8-12_bin33	IdrA clade	SY368YW-8-12_bin33-k141_1103131_193	0	-53.5	53.5	-	AioA/IdrA-related A		
SY368YW-8-12_bin33|SY368YW-8-12_bin33-k141_1103131_193	SY368YW-8-12_bin33-k141_1103131_193	SY368YW-8-12_bin33	IdrA clade	SY368YW-8-12_bin33-k141_1103131_194	1	75.5	815.5	-	function unknown		
SY368YW-8-12_bin33|SY368YW-8-12_bin33-k141_1103131_193	SY368YW-8-12_bin33-k141_1103131_193	SY368YW-8-12_bin33	IdrA clade	SY368YW-8-12_bin33-k141_1103131_195	2	844.5	3024.5	-	function unknown		
SY368YW-8-12_bin33|SY368YW-8-12_bin33-k141_1103131_193	SY368YW-8-12_bin33-k141_1103131_193	SY368YW-8-12_bin33	IdrA clade	SY368YW-8-12_bin33-k141_1103131_196	3	3185.5	5863.5	-	function unknown		
SY368YW-8-12_bin33|SY368YW-8-12_bin33-k141_1103131_193	SY368YW-8-12_bin33-k141_1103131_193	SY368YW-8-12_bin33	IdrA clade	SY368YW-8-12_bin33-k141_1103131_197	4	5876.5	6457.5	-	B-related small subunit		
SY368YW-8-12_bin33|SY368YW-8-12_bin33-k141_1103131_193	SY368YW-8-12_bin33-k141_1103131_193	SY368YW-8-12_bin33	IdrA clade	SY368YW-8-12_bin33-k141_1103131_198	5	6479.5	7624.5	-	P-like		
SY368YW-8-12_bin33|SY368YW-8-12_bin33-k141_1103131_193	SY368YW-8-12_bin33-k141_1103131_193	SY368YW-8-12_bin33	IdrA clade	SY368YW-8-12_bin33-k141_1103131_199	6	7640.5	8758.5	-	P-like		
SY368YW-8-12_bin33|SY368YW-8-12_bin33-k141_1103131_193	SY368YW-8-12_bin33-k141_1103131_193	SY368YW-8-12_bin33	IdrA clade	SY368YW-8-12_bin33-k141_1103131_200	7	8922.5	11195.5	-	function unknown		
SY368YW-8-12_bin33|SY368YW-8-12_bin33-k141_1103131_193	SY368YW-8-12_bin33-k141_1103131_193	SY368YW-8-12_bin33	IdrA clade	SY368YW-8-12_bin33-k141_1103131_201	8	11208.5	12350.5	-	function unknown		
SY368YW-8-12_bin33|SY368YW-8-12_bin33-k141_1103131_193	SY368YW-8-12_bin33-k141_1103131_193	SY368YW-8-12_bin33	IdrA clade	SY368YW-8-12_bin33-k141_1103131_202	9	12347.5	14104.5	-	function unknown		
SY368YW-8-12_bin33|SY368YW-8-12_bin33-k141_1103131_193	SY368YW-8-12_bin33-k141_1103131_193	SY368YW-8-12_bin33	IdrA clade	SY368YW-8-12_bin33-k141_1103131_203	10	14114.5	14242.5	-	function unknown		
SY456YB-0-4_bin2|SY456YB-0-4_bin2-k141_200390_5	SY456YB-0-4_bin2-k141_200390_5	SY456YB-0-4_bin2	IdrA-associated clade	SY456YB-0-4_bin2-k141_200390_1	-4	-4471.0	-4277.0	-	function unknown		
SY456YB-0-4_bin2|SY456YB-0-4_bin2-k141_200390_5	SY456YB-0-4_bin2-k141_200390_5	SY456YB-0-4_bin2	IdrA-associated clade	SY456YB-0-4_bin2-k141_200390_2	-3	-4280.0	-4173.0	-	function unknown		
SY456YB-0-4_bin2|SY456YB-0-4_bin2-k141_200390_5	SY456YB-0-4_bin2-k141_200390_5	SY456YB-0-4_bin2	IdrA-associated clade	SY456YB-0-4_bin2-k141_200390_3	-2	-4150.0	-3413.0	-	function unknown		
SY456YB-0-4_bin2|SY456YB-0-4_bin2-k141_200390_5	SY456YB-0-4_bin2-k141_200390_5	SY456YB-0-4_bin2	IdrA-associated clade	SY456YB-0-4_bin2-k141_200390_4	-1	-3383.0	-1071.0	-	function unknown		
SY456YB-0-4_bin2|SY456YB-0-4_bin2-k141_200390_5	SY456YB-0-4_bin2-k141_200390_5	SY456YB-0-4_bin2	IdrA-associated clade	SY456YB-0-4_bin2-k141_200390_5	0	-907.0	907.0	-	AioA/IdrA-related A		
SY456YB-0-4_bin8|SY456YB-0-4_bin8-k141_492248_42	SY456YB-0-4_bin8-k141_492248_42	SY456YB-0-4_bin8	IdrA clade	SY456YB-0-4_bin8-k141_492248_32	-10	-13906.0	-12947.0	+	function unknown		
SY456YB-0-4_bin8|SY456YB-0-4_bin8-k141_492248_42	SY456YB-0-4_bin8-k141_492248_42	SY456YB-0-4_bin8	IdrA clade	SY456YB-0-4_bin8-k141_492248_33	-9	-12891.0	-12169.0	-	function unknown		
SY456YB-0-4_bin8|SY456YB-0-4_bin8-k141_492248_42	SY456YB-0-4_bin8-k141_492248_42	SY456YB-0-4_bin8	IdrA clade	SY456YB-0-4_bin8-k141_492248_34	-8	-12023.0	-9786.0	+	function unknown		
SY456YB-0-4_bin8|SY456YB-0-4_bin8-k141_492248_42	SY456YB-0-4_bin8-k141_492248_42	SY456YB-0-4_bin8	IdrA clade	SY456YB-0-4_bin8-k141_492248_35	-7	-9782.0	-8400.0	-	function unknown		
SY456YB-0-4_bin8|SY456YB-0-4_bin8-k141_492248_42	SY456YB-0-4_bin8-k141_492248_42	SY456YB-0-4_bin8	IdrA clade	SY456YB-0-4_bin8-k141_492248_36	-6	-8419.0	-7130.0	-	function unknown		
SY456YB-0-4_bin8|SY456YB-0-4_bin8-k141_492248_42	SY456YB-0-4_bin8-k141_492248_42	SY456YB-0-4_bin8	IdrA clade	SY456YB-0-4_bin8-k141_492248_37	-5	-7137.0	-5467.0	-	function unknown		
SY456YB-0-4_bin8|SY456YB-0-4_bin8-k141_492248_42	SY456YB-0-4_bin8-k141_492248_42	SY456YB-0-4_bin8	IdrA clade	SY456YB-0-4_bin8-k141_492248_38	-4	-5460.0	-4711.0	-	function unknown		
SY456YB-0-4_bin8|SY456YB-0-4_bin8-k141_492248_42	SY456YB-0-4_bin8-k141_492248_42	SY456YB-0-4_bin8	IdrA clade	SY456YB-0-4_bin8-k141_492248_39	-3	-4609.0	-4502.0	-	function unknown		
SY456YB-0-4_bin8|SY456YB-0-4_bin8-k141_492248_42	SY456YB-0-4_bin8-k141_492248_42	SY456YB-0-4_bin8	IdrA clade	SY456YB-0-4_bin8-k141_492248_40	-2	-4477.0	-3737.0	-	function unknown		
SY456YB-0-4_bin8|SY456YB-0-4_bin8-k141_492248_42	SY456YB-0-4_bin8-k141_492248_42	SY456YB-0-4_bin8	IdrA clade	SY456YB-0-4_bin8-k141_492248_41	-1	-3713.0	-1515.0	-	function unknown		
SY456YB-0-4_bin8|SY456YB-0-4_bin8-k141_492248_42	SY456YB-0-4_bin8-k141_492248_42	SY456YB-0-4_bin8	IdrA clade	SY456YB-0-4_bin8-k141_492248_42	0	-1339.0	1339.0	-	AioA/IdrA-related A		
SY456YB-0-4_bin8|SY456YB-0-4_bin8-k141_492248_42	SY456YB-0-4_bin8-k141_492248_42	SY456YB-0-4_bin8	IdrA clade	SY456YB-0-4_bin8-k141_492248_43	1	1352.0	1933.0	-	B-related small subunit		
SY456YB-0-4_bin8|SY456YB-0-4_bin8-k141_492248_42	SY456YB-0-4_bin8-k141_492248_42	SY456YB-0-4_bin8	IdrA clade	SY456YB-0-4_bin8-k141_492248_44	2	1954.0	3096.0	-	P-like		
SY456YB-0-4_bin8|SY456YB-0-4_bin8-k141_492248_42	SY456YB-0-4_bin8-k141_492248_42	SY456YB-0-4_bin8	IdrA clade	SY456YB-0-4_bin8-k141_492248_45	3	3112.0	4233.0	-	P-like		
SY456YB-0-4_bin8|SY456YB-0-4_bin8-k141_492248_42	SY456YB-0-4_bin8-k141_492248_42	SY456YB-0-4_bin8	IdrA clade	SY456YB-0-4_bin8-k141_492248_46	4	4377.0	6644.0	-	function unknown		
SY456YB-0-4_bin8|SY456YB-0-4_bin8-k141_492248_42	SY456YB-0-4_bin8-k141_492248_42	SY456YB-0-4_bin8	IdrA clade	SY456YB-0-4_bin8-k141_492248_47	5	6654.0	7787.0	-	function unknown		
SY456YB-0-4_bin8|SY456YB-0-4_bin8-k141_492248_42	SY456YB-0-4_bin8-k141_492248_42	SY456YB-0-4_bin8	IdrA clade	SY456YB-0-4_bin8-k141_492248_48	6	7784.0	9562.0	-	function unknown		
SY456YB-0-4_bin8|SY456YB-0-4_bin8-k141_492248_42	SY456YB-0-4_bin8-k141_492248_42	SY456YB-0-4_bin8	IdrA clade	SY456YB-0-4_bin8-k141_492248_49	7	9575.0	9703.0	-	function unknown		
SY456YB-0-4_bin8|SY456YB-0-4_bin8-k141_492248_42	SY456YB-0-4_bin8-k141_492248_42	SY456YB-0-4_bin8	IdrA clade	SY456YB-0-4_bin8-k141_492248_50	8	9726.0	9848.0	-	function unknown		
SY456YB-0-4_bin8|SY456YB-0-4_bin8-k141_492248_42	SY456YB-0-4_bin8-k141_492248_42	SY456YB-0-4_bin8	IdrA clade	SY456YB-0-4_bin8-k141_492248_51	9	9841.0	9954.0	-	function unknown		
SY456YB-0-4_bin8|SY456YB-0-4_bin8-k141_492248_42	SY456YB-0-4_bin8-k141_492248_42	SY456YB-0-4_bin8	IdrA clade	SY456YB-0-4_bin8-k141_492248_52	10	9957.0	10259.0	-	function unknown		
SY456YB-4-8_bin24|SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24	IdrA-associated clade	SY456YB-4-8_bin24-k141_314185_2	-10	-11900.5	-11523.5	-	function unknown		
SY456YB-4-8_bin24|SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24	IdrA-associated clade	SY456YB-4-8_bin24-k141_314185_3	-9	-11519.5	-11151.5	-	function unknown		
SY456YB-4-8_bin24|SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24	IdrA-associated clade	SY456YB-4-8_bin24-k141_314185_4	-8	-11113.5	-9773.5	-	function unknown		
SY456YB-4-8_bin24|SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24	IdrA-associated clade	SY456YB-4-8_bin24-k141_314185_5	-7	-9615.5	-9082.5	-	function unknown		
SY456YB-4-8_bin24|SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24	IdrA-associated clade	SY456YB-4-8_bin24-k141_314185_6	-6	-8842.5	-7052.5	-	function unknown		
SY456YB-4-8_bin24|SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24	IdrA-associated clade	SY456YB-4-8_bin24-k141_314185_7	-5	-6945.5	-6019.5	-	function unknown		
SY456YB-4-8_bin24|SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24	IdrA-associated clade	SY456YB-4-8_bin24-k141_314185_8	-4	-5720.5	-4704.5	-	function unknown		
SY456YB-4-8_bin24|SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24	IdrA-associated clade	SY456YB-4-8_bin24-k141_314185_9	-3	-4290.5	-3178.5	+	P-like		
SY456YB-4-8_bin24|SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24	IdrA-associated clade	SY456YB-4-8_bin24-k141_314185_10	-2	-3162.5	-1966.5	+	P-like		
SY456YB-4-8_bin24|SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24	IdrA-associated clade	SY456YB-4-8_bin24-k141_314185_11	-1	-1969.5	-1358.5	+	B-related small subunit		
SY456YB-4-8_bin24|SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24	IdrA-associated clade	SY456YB-4-8_bin24-k141_314185_12	0	-1346.5	1346.5	+	AioA/IdrA-related A		
SY456YB-4-8_bin24|SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24	IdrA-associated clade	SY456YB-4-8_bin24-k141_314185_13	1	1514.5	2176.5	+	function unknown		
SY456YB-4-8_bin24|SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24	IdrA-associated clade	SY456YB-4-8_bin24-k141_314185_14	2	2268.5	2996.5	+	function unknown		
SY456YB-4-8_bin24|SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24	IdrA-associated clade	SY456YB-4-8_bin24-k141_314185_15	3	2993.5	3679.5	+	function unknown		
SY456YB-4-8_bin24|SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24	IdrA-associated clade	SY456YB-4-8_bin24-k141_314185_16	4	3642.5	4784.5	+	function unknown		
SY456YB-4-8_bin24|SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24	IdrA-associated clade	SY456YB-4-8_bin24-k141_314185_17	5	4962.5	6335.5	-	function unknown		
SY456YB-4-8_bin24|SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24	IdrA-associated clade	SY456YB-4-8_bin24-k141_314185_18	6	6332.5	9268.5	-	function unknown		
SY456YB-4-8_bin24|SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24	IdrA-associated clade	SY456YB-4-8_bin24-k141_314185_19	7	9265.5	9630.5	-	function unknown		
